"Alabama_pr.msm","Alaska_pr.msm","Arizona_pr.msm","Arkansas_pr.msm","California_pr.msm","Colorado_pr.msm","Connecticut_pr.msm","Delaware_pr.msm","District of Columbia_pr.msm","Florida_pr.msm","Georgia_pr.msm","Hawaii_pr.msm","Idaho_pr.msm","Illinois_pr.msm","Indiana_pr.msm","Iowa_pr.msm","Kansas_pr.msm","Kentucky_pr.msm","Louisiana_pr.msm","Maine_pr.msm","Maryland_pr.msm","Massachusetts_pr.msm","Michigan_pr.msm","Minnesota_pr.msm","Mississippi_pr.msm","Missouri_pr.msm","Montana_pr.msm","Nebraska_pr.msm","Nevada_pr.msm","New Hampshire_pr.msm","New Jersey_pr.msm","New Mexico_pr.msm","New York_pr.msm","North Carolina_pr.msm","North Dakota_pr.msm","Ohio_pr.msm","Oklahoma_pr.msm","Oregon_pr.msm","Pennsylvania_pr.msm","Rhode Island_pr.msm","South Carolina_pr.msm","South Dakota_pr.msm","Tennessee_pr.msm","Texas_pr.msm","Utah_pr.msm","Vermont_pr.msm","Virginia_pr.msm","Washington_pr.msm","West Virginia_pr.msm","Wisconsin_pr.msm","Wyoming_pr.msm"
0.230165596203772,0.115085684328889,0.210912513770195,0.157515540232037,0.133338168668807,0.218153870430388,0.0783662368408452,0.128314802372486,0.169763616162311,0.329597912228738,0.418877156994682,0.144866398891701,0.156513561387765,0.121543019597997,0.18373166388698,0.0987566338846183,0.102970001289978,0.124522055761404,0.348084494178227,0.0729557522942589,0.189846890312117,0.159419841023246,0.130577444136458,0.0513921913083162,0.422461316871171,0.189951978047553,0.110213922369338,0.142882577426289,0.193425034716376,0.0749984918794867,0.11478512752547,0.297813902807898,0.207849560339586,0.171077315738472,0.104723590320567,0.133672726415198,0.172075157056691,0.0804628326536045,0.112920254489618,0.102100755994908,0.356864843214251,0.0706797672112885,0.166557659357729,0.140461652063882,0.099233071926718,0.0820211706171675,0.156262464347894,0.138976674701135,0.0932772979147192,0.0990414492747664,0.0741124247693312
0.357030068312897,0.127937798503849,0.171802349575406,0.348589143337851,0.0995076115334077,0.169268290047482,0.156983722696916,0.20758058635371,0.204090334518708,0.144793104618946,0.416629243571818,0.135094936640186,0.159493040556016,0.165134909151066,0.109511058254528,0.142899119060154,0.120643649050911,0.137566849040393,0.21526459248847,0.0632894368575152,0.228056164412918,0.128023997732052,0.0838560924426104,0.0716869761565863,0.359779738142674,0.210583528419225,0.150268205998805,0.104131722325845,0.120239289558987,0.0892675646564097,0.20116660238753,0.294393885772475,0.280631385534989,0.29203747669842,0.107987908144343,0.102628276799811,0.204836620563952,0.154170942152097,0.129658111027801,0.115205962564911,0.464082646307917,0.120343285615673,0.274077120807016,0.207514322985308,0.0921002585670615,0.0628068557089882,0.111483429463283,0.117736263746639,0.0758091692894016,0.0966169673079124,0.139568279797935
0.232725189003148,0.0871055055778831,0.0997483380664364,0.274590202749814,0.227592824140375,0.195806679079296,0.135974347792285,0.189047464787339,0.307191809907226,0.321600738602406,0.254137266542041,0.116520326291997,0.1350898803307,0.16769215678724,0.14957078185368,0.178846272051339,0.0831036561513585,0.149774271804499,0.344219995365067,0.119449379685871,0.218870422351677,0.154327890075639,0.0804810940686403,0.054148905812142,0.387889793968517,0.195878793332496,0.0706252619866847,0.200789104922369,0.267560007253721,0.0749171345779323,0.140753188851869,0.134286241626133,0.220850838589772,0.251847244036067,0.072815175810561,0.129301142607387,0.143429104764659,0.0895584627355551,0.0862485704996157,0.0656056038158082,0.224547525439445,0.0594735401699057,0.138413601467389,0.17524295776259,0.0645548986839196,0.111797466958466,0.166630280214252,0.0812562383134422,0.148483120978218,0.0688669452541602,0.111191181895536
0.397490167435873,0.138221980238579,0.143610628226689,0.235737068816497,0.160899492525373,0.159144589605754,0.119820238068605,0.170801987917295,0.223214492543227,0.263587019121665,0.318631448438887,0.225591258136557,0.133520695075545,0.203753084390668,0.188215825208258,0.0774564085744378,0.0795378364853435,0.177891820028702,0.382366870964638,0.0803962679780852,0.285219152045531,0.159047323344978,0.16137415470142,0.0740862846883073,0.316432582744194,0.193560119496108,0.0769292311518096,0.160477448835823,0.123820375872018,0.0577535231780629,0.178011290360281,0.284350650704006,0.273176661201349,0.286988271537883,0.0904440094006722,0.127256504204141,0.152651105867264,0.0931847810179391,0.183639421470542,0.0679513363089878,0.210265326717961,0.0771603381755908,0.134704486713343,0.204100086522008,0.0808980553101281,0.0756889560936345,0.130566365477802,0.146430854955169,0.16034977577633,0.0877351122257905,0.084674799594048
0.230165596203772,0.115085684328889,0.210912513770195,0.157515540232037,0.133338168668807,0.218153870430388,0.0783662368408452,0.128314802372486,0.169763616162311,0.329597912228738,0.418877156994682,0.144866398891701,0.156513561387765,0.121543019597997,0.18373166388698,0.0987566338846183,0.102970001289978,0.124522055761404,0.348084494178227,0.0729557522942589,0.189846890312117,0.159419841023246,0.130577444136458,0.0513921913083162,0.422461316871171,0.189951978047553,0.110213922369338,0.142882577426289,0.193425034716376,0.0749984918794867,0.11478512752547,0.297813902807898,0.207849560339586,0.171077315738472,0.104723590320567,0.133672726415198,0.172075157056691,0.0804628326536045,0.112920254489618,0.102100755994908,0.356864843214251,0.0706797672112885,0.166557659357729,0.140461652063882,0.099233071926718,0.0820211706171675,0.156262464347894,0.138976674701135,0.0932772979147192,0.0990414492747664,0.0741124247693312
0.193815970754844,0.0889749892930937,0.199153062741805,0.325418312889582,0.217655605647516,0.130518027826289,0.177288534004599,0.154804411949913,0.266102946797357,0.16027497539674,0.21992064480184,0.186018887539672,0.137408453064416,0.198690379418753,0.178063975583538,0.173255568902945,0.1530346777891,0.11268555535301,0.300563778267098,0.0962049135569215,0.132761197246871,0.145891712188165,0.132577366848971,0.110408275801186,0.401645008404219,0.229081045515386,0.137968144477401,0.215722851485042,0.141010335629857,0.0825818691847238,0.126820295652123,0.272493460394765,0.318794301934761,0.148628882579762,0.0870863826048964,0.179425769476999,0.238020692485819,0.101709193782203,0.140666302044665,0.103359155473674,0.251141377505403,0.0898128751806934,0.150385480004046,0.194253247646256,0.104122975608349,0.0574832530849911,0.150122793188646,0.0785279004199013,0.168105381807197,0.14048325374791,0.0849947139776038
0.230165596203772,0.115085684328889,0.210912513770195,0.157515540232037,0.133338168668807,0.218153870430388,0.0783662368408452,0.128314802372486,0.169763616162311,0.329597912228738,0.418877156994682,0.144866398891701,0.156513561387765,0.121543019597997,0.18373166388698,0.0987566338846183,0.102970001289978,0.124522055761404,0.348084494178227,0.0729557522942589,0.189846890312117,0.159419841023246,0.130577444136458,0.0513921913083162,0.422461316871171,0.189951978047553,0.110213922369338,0.142882577426289,0.193425034716376,0.0749984918794867,0.11478512752547,0.297813902807898,0.207849560339586,0.171077315738472,0.104723590320567,0.133672726415198,0.172075157056691,0.0804628326536045,0.112920254489618,0.102100755994908,0.356864843214251,0.0706797672112885,0.166557659357729,0.140461652063882,0.099233071926718,0.0820211706171675,0.156262464347894,0.138976674701135,0.0932772979147192,0.0990414492747664,0.0741124247693312
0.230165596203772,0.115085684328889,0.210912513770195,0.157515540232037,0.133338168668807,0.218153870430388,0.0783662368408452,0.128314802372486,0.169763616162311,0.329597912228738,0.418877156994682,0.144866398891701,0.156513561387765,0.121543019597997,0.18373166388698,0.0987566338846183,0.102970001289978,0.124522055761404,0.348084494178227,0.0729557522942589,0.189846890312117,0.159419841023246,0.130577444136458,0.0513921913083162,0.422461316871171,0.189951978047553,0.110213922369338,0.142882577426289,0.193425034716376,0.0749984918794867,0.11478512752547,0.297813902807898,0.207849560339586,0.171077315738472,0.104723590320567,0.133672726415198,0.172075157056691,0.0804628326536045,0.112920254489618,0.102100755994908,0.356864843214251,0.0706797672112885,0.166557659357729,0.140461652063882,0.099233071926718,0.0820211706171675,0.156262464347894,0.138976674701135,0.0932772979147192,0.0990414492747664,0.0741124247693312
0.214026018125441,0.11272762515416,0.087939891762315,0.180943846132086,0.205341250604747,0.11479623769355,0.177662319493214,0.122332836152114,0.31318013436622,0.200394523448059,0.320935411894541,0.200818039762784,0.107595389379795,0.105925461512429,0.167500740354051,0.104045999811726,0.126113429158696,0.15984836526627,0.306397028936199,0.0710572807089518,0.124536265577882,0.093659031394098,0.15040688905596,0.0751222611932103,0.436538801604704,0.21170076512111,0.135547352363677,0.182666683690476,0.191743429545238,0.117457188353843,0.181254312872174,0.228831502577121,0.247892888474595,0.316575493064304,0.109797955704964,0.145277882931304,0.150624200030765,0.0872859957321907,0.142557260193124,0.056027560375945,0.249727792584665,0.109112936126297,0.144670757282012,0.180047412273883,0.112080085189717,0.0982622101698883,0.150427258562367,0.0779868398880677,0.100603489595368,0.146242886240796,0.137696318617992
0.197673073322438,0.115764379626707,0.139877568804782,0.367068061785615,0.205820105713121,0.14796875036432,0.137632063944531,0.108832681780343,0.308485910194374,0.33429809422457,0.510234297909628,0.149709250610602,0.124937085688069,0.0922952165153163,0.15270947604345,0.132752810430071,0.0984344658884006,0.176634779772653,0.408984117739388,0.109316841059429,0.205412628851906,0.131164404949,0.177637558007341,0.0924642468905753,0.246084454012592,0.115273258216068,0.0735099399709519,0.115919954610304,0.180125468480768,0.126923116879083,0.216925142822063,0.164184434979397,0.13384337239597,0.204889978999153,0.104371265611474,0.156774197881168,0.215254823123663,0.131135034901425,0.129284266333781,0.0802165288984093,0.402894559112618,0.096123207297532,0.159404207431266,0.198535186900492,0.122219661400787,0.078389360897996,0.127546386752372,0.16835560365483,0.121635627517848,0.147449704162488,0.112279131115688
0.362303049757304,0.129428734567996,0.112550820303555,0.247761227233372,0.138728735440951,0.1075834894099,0.120465633731614,0.171517944658822,0.299444819327105,0.256399420892358,0.266696137905026,0.0932023744321944,0.146964881577547,0.162452893643285,0.11170775816317,0.180405319292599,0.146647805434946,0.215573339747484,0.352076978116673,0.104576746575461,0.205123509610368,0.157918536200377,0.105555305055283,0.124159416531257,0.417400673703084,0.10239917035631,0.0781077820700451,0.0928049940181127,0.222281792228379,0.119683644244413,0.18209151014947,0.182931693684902,0.181104661967314,0.287903085013304,0.0500869417802987,0.127782051365456,0.147132830206039,0.162852963747935,0.139938718670633,0.103495930446751,0.246396784690816,0.0620888726754008,0.249466732642646,0.146725167394834,0.0531919784515401,0.137136838323394,0.191029542078211,0.0802326720061671,0.147843106321736,0.0796417202948688,0.104974906850933
0.193815970754844,0.0889749892930937,0.199153062741805,0.325418312889582,0.217655605647516,0.130518027826289,0.177288534004599,0.154804411949913,0.266102946797357,0.16027497539674,0.21992064480184,0.186018887539672,0.137408453064416,0.198690379418753,0.178063975583538,0.173255568902945,0.1530346777891,0.11268555535301,0.300563778267098,0.0962049135569215,0.132761197246871,0.145891712188165,0.132577366848971,0.110408275801186,0.401645008404219,0.229081045515386,0.137968144477401,0.215722851485042,0.141010335629857,0.0825818691847238,0.126820295652123,0.272493460394765,0.318794301934761,0.148628882579762,0.0870863826048964,0.179425769476999,0.238020692485819,0.101709193782203,0.140666302044665,0.103359155473674,0.251141377505403,0.0898128751806934,0.150385480004046,0.194253247646256,0.104122975608349,0.0574832530849911,0.150122793188646,0.0785279004199013,0.168105381807197,0.14048325374791,0.0849947139776038
0.274103103074212,0.138180095463928,0.166166879613842,0.177456629374064,0.190396450154565,0.102078209599611,0.162174398865387,0.192484695088393,0.316360036851707,0.20013717503081,0.39613200129552,0.208996538150921,0.123982717641398,0.188530018161815,0.123145434817118,0.126843067540676,0.173251451202017,0.167358264918563,0.446567565344947,0.122765969193561,0.197205272180845,0.083389863702337,0.0815310611041464,0.0941043656557767,0.488960814363873,0.175781722127243,0.0953960426006405,0.105058522262814,0.127520983179141,0.116132172007029,0.213591508964133,0.296505407278171,0.296261060728541,0.346921115626588,0.0811006596631476,0.118965081132177,0.21709264015292,0.0882521230119091,0.114498471490241,0.0714673925266553,0.291364757837081,0.104943608227029,0.139093890477013,0.189497753513353,0.0713884275563216,0.0748097880930327,0.10709218566562,0.0687866326178541,0.176766953008178,0.100845615757898,0.12172545786994
0.193815970754844,0.0889749892930937,0.199153062741805,0.325418312889582,0.217655605647516,0.130518027826289,0.177288534004599,0.154804411949913,0.266102946797357,0.16027497539674,0.21992064480184,0.186018887539672,0.137408453064416,0.198690379418753,0.178063975583538,0.173255568902945,0.1530346777891,0.11268555535301,0.300563778267098,0.0962049135569215,0.132761197246871,0.145891712188165,0.132577366848971,0.110408275801186,0.401645008404219,0.229081045515386,0.137968144477401,0.215722851485042,0.141010335629857,0.0825818691847238,0.126820295652123,0.272493460394765,0.318794301934761,0.148628882579762,0.0870863826048964,0.179425769476999,0.238020692485819,0.101709193782203,0.140666302044665,0.103359155473674,0.251141377505403,0.0898128751806934,0.150385480004046,0.194253247646256,0.104122975608349,0.0574832530849911,0.150122793188646,0.0785279004199013,0.168105381807197,0.14048325374791,0.0849947139776038
0.232725189003148,0.0871055055778831,0.0997483380664364,0.274590202749814,0.227592824140375,0.195806679079296,0.135974347792285,0.189047464787339,0.307191809907226,0.321600738602406,0.254137266542041,0.116520326291997,0.1350898803307,0.16769215678724,0.14957078185368,0.178846272051339,0.0831036561513585,0.149774271804499,0.344219995365067,0.119449379685871,0.218870422351677,0.154327890075639,0.0804810940686403,0.054148905812142,0.387889793968517,0.195878793332496,0.0706252619866847,0.200789104922369,0.267560007253721,0.0749171345779323,0.140753188851869,0.134286241626133,0.220850838589772,0.251847244036067,0.072815175810561,0.129301142607387,0.143429104764659,0.0895584627355551,0.0862485704996157,0.0656056038158082,0.224547525439445,0.0594735401699057,0.138413601467389,0.17524295776259,0.0645548986839196,0.111797466958466,0.166630280214252,0.0812562383134422,0.148483120978218,0.0688669452541602,0.111191181895536
0.362303049757304,0.129428734567996,0.112550820303555,0.247761227233372,0.138728735440951,0.1075834894099,0.120465633731614,0.171517944658822,0.299444819327105,0.256399420892358,0.266696137905026,0.0932023744321944,0.146964881577547,0.162452893643285,0.11170775816317,0.180405319292599,0.146647805434946,0.215573339747484,0.352076978116673,0.104576746575461,0.205123509610368,0.157918536200377,0.105555305055283,0.124159416531257,0.417400673703084,0.10239917035631,0.0781077820700451,0.0928049940181127,0.222281792228379,0.119683644244413,0.18209151014947,0.182931693684902,0.181104661967314,0.287903085013304,0.0500869417802987,0.127782051365456,0.147132830206039,0.162852963747935,0.139938718670633,0.103495930446751,0.246396784690816,0.0620888726754008,0.249466732642646,0.146725167394834,0.0531919784515401,0.137136838323394,0.191029542078211,0.0802326720061671,0.147843106321736,0.0796417202948688,0.104974906850933
0.230165596203772,0.115085684328889,0.210912513770195,0.157515540232037,0.133338168668807,0.218153870430388,0.0783662368408452,0.128314802372486,0.169763616162311,0.329597912228738,0.418877156994682,0.144866398891701,0.156513561387765,0.121543019597997,0.18373166388698,0.0987566338846183,0.102970001289978,0.124522055761404,0.348084494178227,0.0729557522942589,0.189846890312117,0.159419841023246,0.130577444136458,0.0513921913083162,0.422461316871171,0.189951978047553,0.110213922369338,0.142882577426289,0.193425034716376,0.0749984918794867,0.11478512752547,0.297813902807898,0.207849560339586,0.171077315738472,0.104723590320567,0.133672726415198,0.172075157056691,0.0804628326536045,0.112920254489618,0.102100755994908,0.356864843214251,0.0706797672112885,0.166557659357729,0.140461652063882,0.099233071926718,0.0820211706171675,0.156262464347894,0.138976674701135,0.0932772979147192,0.0990414492747664,0.0741124247693312
0.362303049757304,0.129428734567996,0.112550820303555,0.247761227233372,0.138728735440951,0.1075834894099,0.120465633731614,0.171517944658822,0.299444819327105,0.256399420892358,0.266696137905026,0.0932023744321944,0.146964881577547,0.162452893643285,0.11170775816317,0.180405319292599,0.146647805434946,0.215573339747484,0.352076978116673,0.104576746575461,0.205123509610368,0.157918536200377,0.105555305055283,0.124159416531257,0.417400673703084,0.10239917035631,0.0781077820700451,0.0928049940181127,0.222281792228379,0.119683644244413,0.18209151014947,0.182931693684902,0.181104661967314,0.287903085013304,0.0500869417802987,0.127782051365456,0.147132830206039,0.162852963747935,0.139938718670633,0.103495930446751,0.246396784690816,0.0620888726754008,0.249466732642646,0.146725167394834,0.0531919784515401,0.137136838323394,0.191029542078211,0.0802326720061671,0.147843106321736,0.0796417202948688,0.104974906850933
0.344303170469454,0.0725541320220515,0.130961696620609,0.203263783067817,0.158475314986617,0.233755464205047,0.130849951453583,0.218638173732937,0.165181828020509,0.213501989035282,0.435471154881488,0.129762435746312,0.0749149741382917,0.092243486853089,0.169634682383163,0.131864912286346,0.0948962832667471,0.214751165680369,0.478313804961143,0.126927134611361,0.148676283601155,0.107252744284728,0.0947157944885586,0.0743871036205059,0.419453747461337,0.140029614517716,0.0817678197603388,0.206271879944181,0.187051683889602,0.0850307688106616,0.183520056618482,0.284927226422255,0.253391806805447,0.310921404249567,0.067667083798016,0.107404193938035,0.110854157145928,0.153247587412959,0.102740111541742,0.0868255196335661,0.214905159372002,0.0791767690595313,0.130747373775804,0.137270319222156,0.127273512604788,0.123186271186694,0.221111492339265,0.0823701737206443,0.132733094678768,0.135582834188623,0.132508332509477
0.230165596203772,0.115085684328889,0.210912513770195,0.157515540232037,0.133338168668807,0.218153870430388,0.0783662368408452,0.128314802372486,0.169763616162311,0.329597912228738,0.418877156994682,0.144866398891701,0.156513561387765,0.121543019597997,0.18373166388698,0.0987566338846183,0.102970001289978,0.124522055761404,0.348084494178227,0.0729557522942589,0.189846890312117,0.159419841023246,0.130577444136458,0.0513921913083162,0.422461316871171,0.189951978047553,0.110213922369338,0.142882577426289,0.193425034716376,0.0749984918794867,0.11478512752547,0.297813902807898,0.207849560339586,0.171077315738472,0.104723590320567,0.133672726415198,0.172075157056691,0.0804628326536045,0.112920254489618,0.102100755994908,0.356864843214251,0.0706797672112885,0.166557659357729,0.140461652063882,0.099233071926718,0.0820211706171675,0.156262464347894,0.138976674701135,0.0932772979147192,0.0990414492747664,0.0741124247693312
