"prep.msm1","prep.msm2","prep.msm3","prep.msm4","prep.msm5","prep.wsm1","prep.wsm2","prep.wsm3","prep.wsm4","prep.wsm5","prep.msw1","prep.msw2","prep.msw3","prep.msw4","prep.msw5","prep.young","RR.black.msm","RR.hispanic.msm","RR.AIAN.msm","RR.NHOPI.msm","RR.multi.msm","RR.asian.msm","RR.black.wsm","RR.hispanic.wsm","RR.AIAN.wsm","RR.NHOPI.wsm","RR.asian.wsm","RR.multi.wsm","RR.black.msw","RR.hispanic.msw","RR.AIAN.msw","RR.NHOPI.msw","RR.asian.msw","RR.multi.msw","msm.bact","msm.nact","msm.contact1","msm.contact2","msm.contact3","msm.contact4","msm.contact5","msm.cond1","msm.cond2","msm.cond3","msm.cond4","msm.cond5","msm.cond_eff","wsm.bact","wsm.nact","wsm.contact1","wsm.contact2","wsm.contact3","wsm.contact4","wsm.contact5","wsm.cond1","wsm.cond2","wsm.cond3","wsm.cond4","wsm.cond5","wsm.cond_eff","msw.bact","msw.nact","msw.contact1","msw.contact2","msw.contact3","msw.contact4","msw.contact5","msw.cond1","msw.cond2","msw.cond3","msw.cond4","msw.cond5","msw.cond_eff","prop.pwid.m","prop.pwid.f","pwid.n.m","pwid.n.f","pwid.c","pwid.r.m","pwid.r.f","pwid.bact"
0.653007255301253,0.653007255301253,0.653007255301253,0.581741856181338,0.581741856181338,0.237050387304783,0.137489224636774,0.0924496510488653,0.0497805813340044,0.0402985658418131,0.257243639774187,0.167208365853221,0.113187201500642,0.0874628375232235,0.0437314187616118,0.191528502144263,4.50046575572123,2.57731203816131,0.857636760594636,1.54817950970575,0.940416871663183,0.788343246382093,18.6022683956557,4.34398492851502,2.28203568209687,2.40995519881447,1.1878459016896,1.07314376048744,25.9015692285378,5.44485361981206,2.10552607113495,0.699075183668174,1.15968136233278,1.01065075038932,0.00702291937921,1.03817177579944,6.69014252711169,8.50347902333311,7.31599108459358,1.47807099502746,1.38176676054695,0.258617266077958,0.272905931460767,0.382089461338669,0.199876327347933,0.344879706522942,0.680987421333986,0.00100023003104849,12.0532412981488,4.858048731954,4.10312368720274,2.99244169170993,6.53217482658208,3.84052787684344,0.253654250437185,0.253249338632483,0.184671791116188,0.147542110788498,0.0207971101765992,0.820972062392377,0.000138373171527285,21.6012914956513,7.48459716667917,4.98442593268816,4.00406637055708,4.49902500347146,4.02731139458943,0.267089747427454,0.255780609783604,0.22306236996647,0.171393983951759,0.228997320816944,0.761022421101903,0.0392490451094418,0.0178419416117887,551.821836475366,964.778013528936,6.77179069549706,0.629200041197087,0.623995455791624,0.00271713875118018
0.645457525361876,0.645457525361876,0.645457525361876,0.589278898143174,0.589278898143174,0.233210419384086,0.13526204324277,0.0909520635597935,0.048974188070658,0.0396457712952946,0.214135178768069,0.139187866199245,0.0942194786579505,0.0728059607811436,0.0364029803905718,0.166401157048462,4.86059414501139,2.4980162460382,0.890251670623411,1.48783346868101,1.02715163109824,0.884286115223582,19.7430496260524,4.12960726718625,2.16767804731304,2.8050503410399,1.11071820065586,1.02507623825222,28.0671038616216,5.26659244153416,2.41569352915976,0.823561833298299,1.20616658357903,1.09054646790028,0.00491045865086798,3.98656160928695,4.55996921319677,8.07077374413377,4.70242929353661,1.78374335445175,1.53811219087578,0.175825966540598,0.335756414368542,0.286057821167877,0.236564296013236,0.373499979170113,0.769232675644288,0.00167989226569167,17.0213989590477,4.88164235732283,4.77013493995657,4.73765540661584,6.26359473210644,3.87515807444327,0.23761656536049,0.246380134657897,0.201631307059054,0.172419533120742,0.00594973746796077,0.707849615225899,0.000212679791964715,6.85529923513477,8.35502162672542,4.52922780413822,4.58036703248519,4.79860907874618,6.67437156943202,0.286418779147948,0.299865229713849,0.228374493094983,0.220628314994851,0.275376873350266,0.842803801705785,0.0326268601418849,0.00394731455041741,406.220280294706,1234.61964722377,4.82423068481233,0.607910009555943,0.706870665490867,0.0060152064888768
0.645457525361876,0.645457525361876,0.645457525361876,0.589278898143174,0.589278898143174,0.233210419384086,0.13526204324277,0.0909520635597935,0.048974188070658,0.0396457712952946,0.214135178768069,0.139187866199245,0.0942194786579505,0.0728059607811436,0.0364029803905718,0.166401157048462,4.86059414501139,2.4980162460382,0.890251670623411,1.48783346868101,1.02715163109824,0.884286115223582,19.7430496260524,4.12960726718625,2.16767804731304,2.8050503410399,1.11071820065586,1.02507623825222,28.0671038616216,5.26659244153416,2.41569352915976,0.823561833298299,1.20616658357903,1.09054646790028,0.00491045865086798,3.98656160928695,4.55996921319677,8.07077374413377,4.70242929353661,1.78374335445175,1.53811219087578,0.175825966540598,0.335756414368542,0.286057821167877,0.236564296013236,0.373499979170113,0.769232675644288,0.00167989226569167,17.0213989590477,4.88164235732283,4.77013493995657,4.73765540661584,6.26359473210644,3.87515807444327,0.23761656536049,0.246380134657897,0.201631307059054,0.172419533120742,0.00594973746796077,0.707849615225899,0.000212679791964715,6.85529923513477,8.35502162672542,4.52922780413822,4.58036703248519,4.79860907874618,6.67437156943202,0.286418779147948,0.299865229713849,0.228374493094983,0.220628314994851,0.275376873350266,0.842803801705785,0.0326268601418849,0.00394731455041741,406.220280294706,1234.61964722377,4.82423068481233,0.607910009555943,0.706870665490867,0.0060152064888768
0.630170141127616,0.630170141127616,0.630170141127616,0.571179883677906,0.571179883677906,0.236995018434402,0.137457110691953,0.0924280571894169,0.0497689538712245,0.0402891531338484,0.254121366863314,0.165178888461154,0.111813401419858,0.0864012647335267,0.0432006323667634,0.2190785895765,4.3125727341851,2.2963715673318,0.925023941350663,1.44944343910921,1.05313674332574,0.854956215134482,21.6113063052297,4.31047085534471,2.30839197950748,2.58203817320367,1.18761661089957,0.995071662636474,24.4510794217233,5.42734214167576,2.37113091987558,0.773044354375452,1.13365051912842,1.07796818716452,0.00848549152707641,3.67536878275482,5.71769285311591,5.6451614162125,4.93003089312146,1.87843235891173,1.11944056223741,0.340153585872911,0.274308665032059,0.476199488557994,0.200728891029682,0.401045318083527,0.762154210969586,0.00168667971423295,23.4229330304074,5.24290744766075,4.65166335197708,3.79000032965348,5.72131661945316,4.54773637328921,0.28243966250368,0.207945302840631,0.171878183080403,0.102500342893568,0.0260781835872008,0.872479734451827,0.000654586769406126,15.077671151652,6.31980346964091,5.37298362152568,4.16029730737204,3.59501594516649,5.83885484753151,0.297993925168612,0.263611989799334,0.256980155926722,0.212110238719916,0.218659320918618,0.854542891685369,0.0364986436394802,0.00966582256776799,708.973173409704,1193.8945943389,2.41246853112187,0.55463661806668,0.634207036807057,0.00506721778130519
0.637645274998379,0.637645274998379,0.637645274998379,0.574949453589144,0.574949453589144,0.257436526573985,0.149313185412911,0.100400245363854,0.0540616705805368,0.0437642095175774,0.258731235918271,0.168175303346876,0.113841743804039,0.087968620212212,0.043984310106106,0.186754699385985,4.70666890143848,2.34892467203106,0.835434145012233,1.5815073704322,1.03823207877576,0.863905025906319,21.9487688313756,4.4329468215764,2.24756422063025,2.73099980143209,1.14138285360403,0.986938326386735,27.0921918612556,5.77821317767957,2.32480015576584,0.773033376247622,1.20543291885406,1.00638246587478,0.00650757905704369,4.14028180410104,5.03575603172967,7.08682666947704,4.31868624081512,2.29330253282658,1.34706709265808,0.316179060198937,0.255490418278178,0.191553084380772,0.275321898828378,0.410761689431893,0.738937963891067,0.00146396043608953,19.054151088006,3.84732084947345,3.96997359535765,3.72968049970828,4.37338811891822,5.91649553030534,0.279351667435317,0.196987282926959,0.175819442915064,0.154136435343337,0.0296031451947389,0.744926280543597,0.000202747854674246,19.5671779920188,7.61785288805099,5.24246186205435,3.9735787739939,4.17773183942185,4.59765760139935,0.288504319716241,0.256500680247064,0.22617760893438,0.208881054391293,0.20866033073336,0.688156258874379,0.0361565090900593,0.0106230806297078,623.753037435632,759.191972445906,4.6242438564149,0.534147981093236,0.533705447572916,0.0013365047266001
0.645457525361876,0.645457525361876,0.645457525361876,0.589278898143174,0.589278898143174,0.233210419384086,0.13526204324277,0.0909520635597935,0.048974188070658,0.0396457712952946,0.214135178768069,0.139187866199245,0.0942194786579505,0.0728059607811436,0.0364029803905718,0.166401157048462,4.86059414501139,2.4980162460382,0.890251670623411,1.48783346868101,1.02715163109824,0.884286115223582,19.7430496260524,4.12960726718625,2.16767804731304,2.8050503410399,1.11071820065586,1.02507623825222,28.0671038616216,5.26659244153416,2.41569352915976,0.823561833298299,1.20616658357903,1.09054646790028,0.00491045865086798,3.98656160928695,4.55996921319677,8.07077374413377,4.70242929353661,1.78374335445175,1.53811219087578,0.175825966540598,0.335756414368542,0.286057821167877,0.236564296013236,0.373499979170113,0.769232675644288,0.00167989226569167,17.0213989590477,4.88164235732283,4.77013493995657,4.73765540661584,6.26359473210644,3.87515807444327,0.23761656536049,0.246380134657897,0.201631307059054,0.172419533120742,0.00594973746796077,0.707849615225899,0.000212679791964715,6.85529923513477,8.35502162672542,4.52922780413822,4.58036703248519,4.79860907874618,6.67437156943202,0.286418779147948,0.299865229713849,0.228374493094983,0.220628314994851,0.275376873350266,0.842803801705785,0.0326268601418849,0.00394731455041741,406.220280294706,1234.61964722377,4.82423068481233,0.607910009555943,0.706870665490867,0.0060152064888768
0.653007255301253,0.653007255301253,0.653007255301253,0.581741856181338,0.581741856181338,0.237050387304783,0.137489224636774,0.0924496510488653,0.0497805813340044,0.0402985658418131,0.257243639774187,0.167208365853221,0.113187201500642,0.0874628375232235,0.0437314187616118,0.191528502144263,4.50046575572123,2.57731203816131,0.857636760594636,1.54817950970575,0.940416871663183,0.788343246382093,18.6022683956557,4.34398492851502,2.28203568209687,2.40995519881447,1.1878459016896,1.07314376048744,25.9015692285378,5.44485361981206,2.10552607113495,0.699075183668174,1.15968136233278,1.01065075038932,0.00702291937921,1.03817177579944,6.69014252711169,8.50347902333311,7.31599108459358,1.47807099502746,1.38176676054695,0.258617266077958,0.272905931460767,0.382089461338669,0.199876327347933,0.344879706522942,0.680987421333986,0.00100023003104849,12.0532412981488,4.858048731954,4.10312368720274,2.99244169170993,6.53217482658208,3.84052787684344,0.253654250437185,0.253249338632483,0.184671791116188,0.147542110788498,0.0207971101765992,0.820972062392377,0.000138373171527285,21.6012914956513,7.48459716667917,4.98442593268816,4.00406637055708,4.49902500347146,4.02731139458943,0.267089747427454,0.255780609783604,0.22306236996647,0.171393983951759,0.228997320816944,0.761022421101903,0.0392490451094418,0.0178419416117887,551.821836475366,964.778013528936,6.77179069549706,0.629200041197087,0.623995455791624,0.00271713875118018
0.636759819873859,0.636759819873859,0.636759819873859,0.60146514794952,0.60146514794952,0.254372922402205,0.147536294993279,0.0992054397368599,0.053418313704463,0.0432433968083748,0.256655794500967,0.166826266425629,0.112928549580426,0.0872629701303289,0.0436314850651645,0.146213503599546,4.85189532665473,2.25158586485574,0.906970492871041,1.59643153876891,1.09695919663645,0.883487138885826,21.0489773381088,4.02422083716633,2.11530475983293,2.81076524841289,1.19757613244777,0.931225696438924,23.1916266695829,5.26592333778972,2.11206134118838,0.822578487696592,1.16161515039857,1.02131998986006,0.00897288508593245,2.99068670472213,6.88303537062259,6.54797886347208,4.54728134836671,1.69925739111967,1.15028968988456,0.350497671884504,0.326371988265169,0.167459821357352,0.233436996374443,0.318869006454269,0.794589631400973,0.00128095069464854,17.9465623654196,5.40392015794913,3.81367446904162,4.44537207430273,4.82909027892359,5.89078297766708,0.261951398699977,0.195380564911994,0.15284170681903,0.0972056730790479,0.0200695302753106,0.770594454449774,0.00029641535061996,13.6799060684942,6.37027426180343,4.04900337717466,4.83866539938172,3.6143610748563,5.83820794653118,0.291384945254751,0.257753568442134,0.213904154712196,0.196115707745977,0.246037841291567,0.850764041807003,0.0287673963625861,0.00719559852494379,638.184665327965,930.237384813092,2.3065622902852,0.460305246684576,0.626212802074423,0.00275070206864868
0.630229137584219,0.630229137584219,0.630229137584219,0.573253225975726,0.573253225975726,0.229871573363943,0.133325512551087,0.0896499136119379,0.0482730304064281,0.0390781674718704,0.256467409685934,0.166703816295857,0.112845660261811,0.0871989192932175,0.0435994596466087,0.237516759852167,4.26959407892259,2.65067086335047,0.86675009855113,1.56699309630582,1.00395266758278,0.859525576747967,18.7506599187023,3.9904217403589,2.21407998013828,2.69044008577863,1.12392533394612,0.955956988083199,26.6564921442186,6.26278790720971,2.35123649941524,0.755669836979359,1.19768497056793,0.940900214714929,0.00615083615371462,2.38806875838217,6.23206548094893,8.98116863409531,5.98579654732542,1.80092157372069,1.88828596021756,0.205039321401621,0.16733069882208,0.207551017934362,0.234007822825098,0.334620610841855,0.645538792232615,0.00200577813221435,24.6162952351673,3.87906067660954,4.48305107861178,4.26383491962703,5.36936189213481,4.04518636788344,0.238252278098859,0.21412197092586,0.188289073583794,0.0828989047694251,0.0078584290872729,0.79875224065794,0.000171863680472355,21.6233874316005,9.72438295710558,4.70734805112739,5.83622648275934,5.23365445423642,5.11091902855662,0.27787194913713,0.242408456720569,0.210337411397737,0.180394426342016,0.199507736914375,0.753840389616555,0.0348433381714747,0.0143388077210783,458.616215160679,696.296370286179,3.55149541998994,0.603080417056861,0.627318235319458,0.00228554015674056
0.622976779745149,0.622976779745149,0.622976779745149,0.593232015529489,0.593232015529489,0.249171240900203,0.144519319722118,0.0971767839510791,0.0523259605890426,0.0423591109530345,0.280727057824108,0.18247258758567,0.123519905442608,0.0954471996601968,0.0477235998300984,0.255383846513979,4.46066116643663,2.61382052991164,0.860737112163872,1.34694002050556,1.09475313345902,0.824692186076138,21.2198077746564,4.28238999983813,2.24359709600297,2.79364680945873,1.07007897707323,0.936555003980175,23.2693119606818,5.69983117108932,2.35316235912032,0.746168640477117,1.30925383162685,1.02398440954275,0.00751825666443375,1.48976564771889,5.37900470796019,6.99906065537796,6.18332031132508,1.75264715724708,1.74172123330032,0.281209186090141,0.246324987695668,0.485937160713593,0.196146936513043,0.508902650513475,0.665980643129408,0.00159742102611845,22.0336849153019,4.80976488573954,4.16033048463297,3.46166909406096,6.41065855809194,4.50965700441584,0.281167366085216,0.228414140405597,0.160237210002811,0.129262317352185,0.0197944250064446,0.720410301945152,0.000394984622926327,8.32755562631037,5.67696546840957,4.73799640410919,5.31751271519265,5.59723745115025,6.74526855988865,0.285925335799542,0.284785915958442,0.249963416877398,0.205064186315671,0.191153963054122,0.780317263486906,0.0218983151232201,0.0130259220817544,403.063644034909,843.64208847416,2.67777715151494,0.637052240080166,0.495231166183684,0.00262080787300836
