"Alabama_vs.wsm","Alaska_vs.wsm","Arizona_vs.wsm","Arkansas_vs.wsm","California_vs.wsm","Colorado_vs.wsm","Connecticut_vs.wsm","Delaware_vs.wsm","District of Columbia_vs.wsm","Florida_vs.wsm","Georgia_vs.wsm","Hawaii_vs.wsm","Idaho_vs.wsm","Illinois_vs.wsm","Indiana_vs.wsm","Iowa_vs.wsm","Kansas_vs.wsm","Kentucky_vs.wsm","Louisiana_vs.wsm","Maine_vs.wsm","Maryland_vs.wsm","Massachusetts_vs.wsm","Michigan_vs.wsm","Minnesota_vs.wsm","Mississippi_vs.wsm","Missouri_vs.wsm","Montana_vs.wsm","Nebraska_vs.wsm","Nevada_vs.wsm","New Hampshire_vs.wsm","New Jersey_vs.wsm","New Mexico_vs.wsm","New York_vs.wsm","North Carolina_vs.wsm","North Dakota_vs.wsm","Ohio_vs.wsm","Oklahoma_vs.wsm","Oregon_vs.wsm","Pennsylvania_vs.wsm","Rhode Island_vs.wsm","South Carolina_vs.wsm","South Dakota_vs.wsm","Tennessee_vs.wsm","Texas_vs.wsm","Utah_vs.wsm","Vermont_vs.wsm","Virginia_vs.wsm","Washington_vs.wsm","West Virginia_vs.wsm","Wisconsin_vs.wsm","Wyoming_vs.wsm"
0.605467846282432,0.761719923115801,0.58977090155147,0.582437067708001,0.622503009958193,0.665333390346356,0.523607508398919,0.684783336684992,0.532094085518457,0.718442235223344,0.589711503882008,0.691638354759943,0.71928232734045,0.585115415712074,0.732216921853367,0.763267608500412,0.76441043822444,0.752480056507885,0.689595576926367,0.799772339744819,0.663350976212416,0.661097246038122,0.786412565593375,0.662309715452045,0.337108421030501,0.564753554318147,0.916544630793296,0.673224508903921,0.640472033535317,0.676283076937776,0.611685729927383,0.683462134273909,0.665525811538007,0.705269198874198,0.39115229483908,0.677845856834576,0.678963717691507,0.833433613449335,0.668212062872527,0.78499096532464,0.639479374983022,0.645830872976827,0.666930609696917,0.585234417296853,0.70511224378366,0.833651067328733,0.694713488487108,0.79032964854911,0.393207122261822,0.826259606159153,0.721683682745323
0.505177681126865,0.839806374954758,0.605142316076439,0.622507942886092,0.665762200955953,0.574643307252415,0.560874812941812,0.741060263345251,0.539818043733016,0.670001537554478,0.567666574224271,0.740196713084355,0.695150002188049,0.609530909095891,0.706309240319207,0.884795965995733,0.775567528969841,0.733542430308321,0.682258653906174,0.727508963747323,0.657897141486267,0.665435939892987,0.789487259451253,0.660611826023553,0.351141558113834,0.595210247561941,0.823648555219546,0.61899564930927,0.652803872326622,0.643542035348713,0.632949779400602,0.698998363939859,0.684176388612948,0.695057382217608,0.371620638959389,0.699537862982228,0.620483549974673,0.78848306465745,0.615625557799591,0.766016429163143,0.705995856419625,0.601493851796072,0.640405413304688,0.562487870236486,0.617203480091412,0.785053592431219,0.60447233293606,0.759603029457852,0.359827578838542,0.811449773126422,0.724957481752709
0.607055526093906,0.830217369101709,0.538646806499921,0.592285047795624,0.587081605887925,0.56165409264192,0.498100558175379,0.753662362835323,0.556201136395615,0.703459902034653,0.55833929075771,0.672273814654723,0.700650872239843,0.620169155889563,0.686525001504924,0.804963914047694,0.73004404449719,0.666469711702829,0.686533932224847,0.714268353045033,0.587352356756991,0.690099029434146,0.769269594350318,0.66576426054691,0.333127462303871,0.603973564932309,0.936819621331431,0.694207832358964,0.708905446202215,0.662902178731747,0.70588389010122,0.698654631952569,0.703457324175909,0.707314660478197,0.353843117818655,0.633774305505306,0.570853678371292,0.79667190253213,0.632891556726163,0.776311310372502,0.675113222398935,0.572184946695529,0.697900810429361,0.618241488565411,0.604784236361738,0.809000862804707,0.699966521314625,0.803479023548216,0.360081121440697,0.756769806642132,0.643333953990787
0.504915168014215,0.814260257993359,0.634517218136927,0.653421906353906,0.588184790672874,0.625568153555319,0.515723995449487,0.788085074637504,0.621860251808446,0.643751224412303,0.567292414789135,0.699120548837259,0.688844791900832,0.531095358040743,0.652818343243282,0.840287534281658,0.655597938663559,0.734097025232529,0.792101160218008,0.686893618043419,0.633966177761648,0.728676278504823,0.794412558409246,0.654484482837981,0.310580157841044,0.590492135746079,0.8917424944086,0.734892565466836,0.68602583744172,0.68982160970103,0.681526658260263,0.666799782891758,0.699819894432183,0.707945014119335,0.343741629292164,0.636577207110822,0.668898417219706,0.818850911220908,0.684772769966116,0.791516672487557,0.643881901184516,0.567154923062446,0.682322339897463,0.585660635032877,0.688357983019669,0.738054200244881,0.688240750089241,0.719587186608464,0.37443294981881,0.730471689235419,0.714570717644412
0.605467846282432,0.761719923115801,0.58977090155147,0.582437067708001,0.622503009958193,0.665333390346356,0.523607508398919,0.684783336684992,0.532094085518457,0.718442235223344,0.589711503882008,0.691638354759943,0.71928232734045,0.585115415712074,0.732216921853367,0.763267608500412,0.76441043822444,0.752480056507885,0.689595576926367,0.799772339744819,0.663350976212416,0.661097246038122,0.786412565593375,0.662309715452045,0.337108421030501,0.564753554318147,0.916544630793296,0.673224508903921,0.640472033535317,0.676283076937776,0.611685729927383,0.683462134273909,0.665525811538007,0.705269198874198,0.39115229483908,0.677845856834576,0.678963717691507,0.833433613449335,0.668212062872527,0.78499096532464,0.639479374983022,0.645830872976827,0.666930609696917,0.585234417296853,0.70511224378366,0.833651067328733,0.694713488487108,0.79032964854911,0.393207122261822,0.826259606159153,0.721683682745323
0.552982472563628,0.748768720827065,0.54165208658902,0.578698756879196,0.626941161876032,0.673134196401853,0.509241160239792,0.71273598130825,0.590900890017487,0.732757984249946,0.65592629843941,0.671538208809216,0.678814241710585,0.581674536189856,0.684724140694365,0.801813087721216,0.74426191253704,0.716336369625898,0.794245269566309,0.710294095392711,0.635600950085884,0.74134498022832,0.790276830355544,0.602937537049688,0.336566775456909,0.539566755349096,0.886967512404732,0.676794983186573,0.622384249268379,0.638643158625346,0.611245064748451,0.685611776252091,0.746134246700071,0.596092519348673,0.411084725678805,0.667475897429138,0.607891027769912,0.8096578586068,0.606272130501829,0.825839621225093,0.649223944261065,0.557571105597308,0.724023365073605,0.583766170231486,0.638081512032077,0.7420817325952,0.626658863576548,0.836934858172014,0.364151113574393,0.755032875840925,0.735307277927082
0.605467846282432,0.761719923115801,0.58977090155147,0.582437067708001,0.622503009958193,0.665333390346356,0.523607508398919,0.684783336684992,0.532094085518457,0.718442235223344,0.589711503882008,0.691638354759943,0.71928232734045,0.585115415712074,0.732216921853367,0.763267608500412,0.76441043822444,0.752480056507885,0.689595576926367,0.799772339744819,0.663350976212416,0.661097246038122,0.786412565593375,0.662309715452045,0.337108421030501,0.564753554318147,0.916544630793296,0.673224508903921,0.640472033535317,0.676283076937776,0.611685729927383,0.683462134273909,0.665525811538007,0.705269198874198,0.39115229483908,0.677845856834576,0.678963717691507,0.833433613449335,0.668212062872527,0.78499096532464,0.639479374983022,0.645830872976827,0.666930609696917,0.585234417296853,0.70511224378366,0.833651067328733,0.694713488487108,0.79032964854911,0.393207122261822,0.826259606159153,0.721683682745323
0.605467846282432,0.761719923115801,0.58977090155147,0.582437067708001,0.622503009958193,0.665333390346356,0.523607508398919,0.684783336684992,0.532094085518457,0.718442235223344,0.589711503882008,0.691638354759943,0.71928232734045,0.585115415712074,0.732216921853367,0.763267608500412,0.76441043822444,0.752480056507885,0.689595576926367,0.799772339744819,0.663350976212416,0.661097246038122,0.786412565593375,0.662309715452045,0.337108421030501,0.564753554318147,0.916544630793296,0.673224508903921,0.640472033535317,0.676283076937776,0.611685729927383,0.683462134273909,0.665525811538007,0.705269198874198,0.39115229483908,0.677845856834576,0.678963717691507,0.833433613449335,0.668212062872527,0.78499096532464,0.639479374983022,0.645830872976827,0.666930609696917,0.585234417296853,0.70511224378366,0.833651067328733,0.694713488487108,0.79032964854911,0.393207122261822,0.826259606159153,0.721683682745323
0.587525003161607,0.758866700961487,0.560878225922585,0.637813959619962,0.635747173000546,0.553480125280749,0.555461616090732,0.781290988271916,0.597728247711714,0.733807744325232,0.663096536641708,0.685641607911698,0.610645829251502,0.532180587591184,0.611990052561834,0.762837588478904,0.733737994247349,0.708664318870567,0.658517192382133,0.659922795672622,0.577344667823846,0.705598637623619,0.66560263417298,0.628656530382205,0.341505644024257,0.552164835372008,0.815241521120071,0.718875412166677,0.632882004438341,0.712427587947808,0.667767348567024,0.702487989776209,0.690721687947586,0.645278496974986,0.344661949389055,0.665706602264941,0.665494604524598,0.765775533951074,0.648448653742578,0.769736992431805,0.714357106738351,0.588904600718385,0.663772588969441,0.625183648117865,0.689300704614725,0.821687968548713,0.664267794258194,0.814355211162195,0.436400692294352,0.826069062864781,0.697141064662486
0.531969912553858,0.760268381345552,0.583943060207181,0.614825288968161,0.661445373656508,0.623582530512009,0.586040871086624,0.729805517883552,0.518350010733306,0.641387840524735,0.664587487021135,0.633397208493855,0.675768584029283,0.579943430212839,0.695074879179429,0.823505161738209,0.740446151562501,0.72297635248201,0.676771353288786,0.710679781289352,0.582280619331263,0.715312431954919,0.680336619507894,0.622117587540578,0.367582511131326,0.648144218833372,0.841044750282727,0.617752924981341,0.684313176905224,0.713716021049302,0.641694189170375,0.688708202277683,0.677509759172984,0.597618279065005,0.365661786095286,0.624153592275456,0.66847644601902,0.885664756298997,0.592459310263721,0.694252959593013,0.716928550619306,0.644588609443838,0.73400159974792,0.648391063403804,0.642041827440262,0.758883552131569,0.605519101452828,0.722256413336098,0.410267969288211,0.801241680451762,0.729658663720544
0.508705559428548,0.77920450900821,0.590493713605218,0.653244291241281,0.660249711972848,0.642369102528226,0.573549228057871,0.67249281296758,0.540138980228174,0.629621401043422,0.631882415952021,0.724750725444779,0.679950079379603,0.535871616507182,0.616019787156768,0.848270492730429,0.762277742336737,0.7822433376926,0.75397256257711,0.712947349193459,0.622400678621838,0.684363885479048,0.702907992232125,0.671731126037659,0.323384572018543,0.625546595240571,0.951648017077707,0.725076959142461,0.631725019933796,0.688073416478001,0.70316136619309,0.629644157872349,0.624828327103239,0.635710966458172,0.400997632236686,0.720717385637015,0.573818832750339,0.863619677581824,0.611241864662105,0.731561850773171,0.6665128225361,0.584427011699555,0.707921385697927,0.566325983785652,0.66400706483284,0.730355440206034,0.703379717049049,0.795018666758761,0.423849127245508,0.779259020197578,0.685210242770147
0.552982472563628,0.748768720827065,0.54165208658902,0.578698756879196,0.626941161876032,0.673134196401853,0.509241160239792,0.71273598130825,0.590900890017487,0.732757984249946,0.65592629843941,0.671538208809216,0.678814241710585,0.581674536189856,0.684724140694365,0.801813087721216,0.74426191253704,0.716336369625898,0.794245269566309,0.710294095392711,0.635600950085884,0.74134498022832,0.790276830355544,0.602937537049688,0.336566775456909,0.539566755349096,0.886967512404732,0.676794983186573,0.622384249268379,0.638643158625346,0.611245064748451,0.685611776252091,0.746134246700071,0.596092519348673,0.411084725678805,0.667475897429138,0.607891027769912,0.8096578586068,0.606272130501829,0.825839621225093,0.649223944261065,0.557571105597308,0.724023365073605,0.583766170231486,0.638081512032077,0.7420817325952,0.626658863576548,0.836934858172014,0.364151113574393,0.755032875840925,0.735307277927082
0.543875061190501,0.796826701917453,0.566262326909462,0.566587101878598,0.616362936069164,0.619256523703318,0.527087294588285,0.764003246806376,0.58127905946821,0.636932907871064,0.648879552254966,0.736352652038448,0.681697110085282,0.561506803637417,0.718126177571341,0.809925290493295,0.655021423929138,0.685145651257597,0.675672550890595,0.704435105561465,0.61273517681961,0.617556054315995,0.74961253237538,0.678010375926085,0.338754505050695,0.609970760426437,0.89694950995855,0.703902525963075,0.720515481313504,0.710448100071866,0.636981714074966,0.721376804325171,0.695912350997888,0.647468522928469,0.372111864922149,0.728111799339578,0.644808436112758,0.826548913816735,0.696705418849317,0.756873974537104,0.700864386412734,0.655721301425109,0.687190448751254,0.534742780146236,0.701321748532355,0.824308395301225,0.673852393200109,0.819123463646695,0.35999230564367,0.778808945561387,0.619863574186992
0.552982472563628,0.748768720827065,0.54165208658902,0.578698756879196,0.626941161876032,0.673134196401853,0.509241160239792,0.71273598130825,0.590900890017487,0.732757984249946,0.65592629843941,0.671538208809216,0.678814241710585,0.581674536189856,0.684724140694365,0.801813087721216,0.74426191253704,0.716336369625898,0.794245269566309,0.710294095392711,0.635600950085884,0.74134498022832,0.790276830355544,0.602937537049688,0.336566775456909,0.539566755349096,0.886967512404732,0.676794983186573,0.622384249268379,0.638643158625346,0.611245064748451,0.685611776252091,0.746134246700071,0.596092519348673,0.411084725678805,0.667475897429138,0.607891027769912,0.8096578586068,0.606272130501829,0.825839621225093,0.649223944261065,0.557571105597308,0.724023365073605,0.583766170231486,0.638081512032077,0.7420817325952,0.626658863576548,0.836934858172014,0.364151113574393,0.755032875840925,0.735307277927082
0.607055526093906,0.830217369101709,0.538646806499921,0.592285047795624,0.587081605887925,0.56165409264192,0.498100558175379,0.753662362835323,0.556201136395615,0.703459902034653,0.55833929075771,0.672273814654723,0.700650872239843,0.620169155889563,0.686525001504924,0.804963914047694,0.73004404449719,0.666469711702829,0.686533932224847,0.714268353045033,0.587352356756991,0.690099029434146,0.769269594350318,0.66576426054691,0.333127462303871,0.603973564932309,0.936819621331431,0.694207832358964,0.708905446202215,0.662902178731747,0.70588389010122,0.698654631952569,0.703457324175909,0.707314660478197,0.353843117818655,0.633774305505306,0.570853678371292,0.79667190253213,0.632891556726163,0.776311310372502,0.675113222398935,0.572184946695529,0.697900810429361,0.618241488565411,0.604784236361738,0.809000862804707,0.699966521314625,0.803479023548216,0.360081121440697,0.756769806642132,0.643333953990787
0.508705559428548,0.77920450900821,0.590493713605218,0.653244291241281,0.660249711972848,0.642369102528226,0.573549228057871,0.67249281296758,0.540138980228174,0.629621401043422,0.631882415952021,0.724750725444779,0.679950079379603,0.535871616507182,0.616019787156768,0.848270492730429,0.762277742336737,0.7822433376926,0.75397256257711,0.712947349193459,0.622400678621838,0.684363885479048,0.702907992232125,0.671731126037659,0.323384572018543,0.625546595240571,0.951648017077707,0.725076959142461,0.631725019933796,0.688073416478001,0.70316136619309,0.629644157872349,0.624828327103239,0.635710966458172,0.400997632236686,0.720717385637015,0.573818832750339,0.863619677581824,0.611241864662105,0.731561850773171,0.6665128225361,0.584427011699555,0.707921385697927,0.566325983785652,0.66400706483284,0.730355440206034,0.703379717049049,0.795018666758761,0.423849127245508,0.779259020197578,0.685210242770147
0.605467846282432,0.761719923115801,0.58977090155147,0.582437067708001,0.622503009958193,0.665333390346356,0.523607508398919,0.684783336684992,0.532094085518457,0.718442235223344,0.589711503882008,0.691638354759943,0.71928232734045,0.585115415712074,0.732216921853367,0.763267608500412,0.76441043822444,0.752480056507885,0.689595576926367,0.799772339744819,0.663350976212416,0.661097246038122,0.786412565593375,0.662309715452045,0.337108421030501,0.564753554318147,0.916544630793296,0.673224508903921,0.640472033535317,0.676283076937776,0.611685729927383,0.683462134273909,0.665525811538007,0.705269198874198,0.39115229483908,0.677845856834576,0.678963717691507,0.833433613449335,0.668212062872527,0.78499096532464,0.639479374983022,0.645830872976827,0.666930609696917,0.585234417296853,0.70511224378366,0.833651067328733,0.694713488487108,0.79032964854911,0.393207122261822,0.826259606159153,0.721683682745323
0.508705559428548,0.77920450900821,0.590493713605218,0.653244291241281,0.660249711972848,0.642369102528226,0.573549228057871,0.67249281296758,0.540138980228174,0.629621401043422,0.631882415952021,0.724750725444779,0.679950079379603,0.535871616507182,0.616019787156768,0.848270492730429,0.762277742336737,0.7822433376926,0.75397256257711,0.712947349193459,0.622400678621838,0.684363885479048,0.702907992232125,0.671731126037659,0.323384572018543,0.625546595240571,0.951648017077707,0.725076959142461,0.631725019933796,0.688073416478001,0.70316136619309,0.629644157872349,0.624828327103239,0.635710966458172,0.400997632236686,0.720717385637015,0.573818832750339,0.863619677581824,0.611241864662105,0.731561850773171,0.6665128225361,0.584427011699555,0.707921385697927,0.566325983785652,0.66400706483284,0.730355440206034,0.703379717049049,0.795018666758761,0.423849127245508,0.779259020197578,0.685210242770147
0.595834114233591,0.769430668799672,0.602393073790474,0.574657343165949,0.637218489917787,0.594433271670528,0.531650711311773,0.726417118295748,0.616023524275143,0.617177964775544,0.65533709133286,0.764285449240264,0.638565995908342,0.513127371873753,0.715362638451252,0.740393717402127,0.680911776799476,0.799359402833972,0.703753007290652,0.708232895712554,0.591447432081774,0.726313915185165,0.78715906056487,0.606357308863616,0.353739814064698,0.550610609555338,0.885295023405924,0.667801288568229,0.710079475767584,0.663169778956566,0.671038871441968,0.748157870204188,0.692170761419553,0.690393496505637,0.394062114103185,0.705239920056984,0.614501873932686,0.835111864442751,0.69099525240073,0.714691895170417,0.64654422422885,0.656292008137051,0.625964377234923,0.551641558246687,0.615720266168937,0.785219431455154,0.734960545133986,0.757554849824309,0.367476309309946,0.741330758451996,0.673132800327893
0.605467846282432,0.761719923115801,0.58977090155147,0.582437067708001,0.622503009958193,0.665333390346356,0.523607508398919,0.684783336684992,0.532094085518457,0.718442235223344,0.589711503882008,0.691638354759943,0.71928232734045,0.585115415712074,0.732216921853367,0.763267608500412,0.76441043822444,0.752480056507885,0.689595576926367,0.799772339744819,0.663350976212416,0.661097246038122,0.786412565593375,0.662309715452045,0.337108421030501,0.564753554318147,0.916544630793296,0.673224508903921,0.640472033535317,0.676283076937776,0.611685729927383,0.683462134273909,0.665525811538007,0.705269198874198,0.39115229483908,0.677845856834576,0.678963717691507,0.833433613449335,0.668212062872527,0.78499096532464,0.639479374983022,0.645830872976827,0.666930609696917,0.585234417296853,0.70511224378366,0.833651067328733,0.694713488487108,0.79032964854911,0.393207122261822,0.826259606159153,0.721683682745323
0.508705559428548,0.77920450900821,0.590493713605218,0.653244291241281,0.660249711972848,0.642369102528226,0.573549228057871,0.67249281296758,0.540138980228174,0.629621401043422,0.631882415952021,0.724750725444779,0.679950079379603,0.535871616507182,0.616019787156768,0.848270492730429,0.762277742336737,0.7822433376926,0.75397256257711,0.712947349193459,0.622400678621838,0.684363885479048,0.702907992232125,0.671731126037659,0.323384572018543,0.625546595240571,0.951648017077707,0.725076959142461,0.631725019933796,0.688073416478001,0.70316136619309,0.629644157872349,0.624828327103239,0.635710966458172,0.400997632236686,0.720717385637015,0.573818832750339,0.863619677581824,0.611241864662105,0.731561850773171,0.6665128225361,0.584427011699555,0.707921385697927,0.566325983785652,0.66400706483284,0.730355440206034,0.703379717049049,0.795018666758761,0.423849127245508,0.779259020197578,0.685210242770147
